chr	start	end	cjc_1	cjc_2	ljc_1	ljc_2	adj_cjc_len	adj_ljc_len	pbsi1	pbsi2	delta_pbsi	P	FDR
chr19	4394368	4394791	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,7,11,3,9,1,4,0,3,9,2,5,10	6,5,5,11,3,4,4,5,4,5,5,1,11,10	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.4,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.03333333333333333	1.0	1.0
chr19	56377943	56378054	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	147,143,177,160,219,270,153,5,246,151,132,164,35	250,28,236,199,119,135,123,98,238,148,45,149,118,258	112	400	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01431024613623344,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0011007881643256491	1.0	1.0
chr19	58300167	58300241	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	150,174,282,144,147,223,84,4,237,81,95,171,5	235,123,282,231,80,183,85,34,273,204,46,221,33,185	75	363	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039241122101507986,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0030185478539621526	1.0	1.0
chr13	19675539	19675639	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	28,15,57,38,38,15,85,8,35,190,82,47,37	62,7,39,38,98,29,74,94,43,17,68,22,121,40	101	389	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18038488291212618,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.013875760224009706	1.0	1.0
chr3	69027899	69028294	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,1,4,0,1,2,2,0,37,12,2,10	0,0,0,3,7,0,10,6,2,0,4,2,9,6	288	576	0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0	nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0	0.09090909090909091	1.0	1.0
chr3	88058087	88058129	0,0,0,0,0,0,0,0,1,0,0,0,0	1,0,0,0,0,0,0,0,0,0,0,0,0,0	674,864,701,1228,1228,974,524,27,810,554,442,1147,69	914,489,1352,1344,410,1025,415,180,964,591,107,627,126,1269	43	331	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00941383919683747,0.0,0.0,0.0,0.0	0.00835162617011076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.00012759675024332255	1.0	1.0
chr3	88100717	88100968	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,1,0,0,0,0,0,0,0,0,0	5,3,3,1,1,2,1,1,4,7,2,1,4	2,0,5,3,1,1,1,10,2,2,13,3,14,7	252	540	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34883720930232553,0.0,0.0,0.0,0.0	0.0,nan,0.0,0.0,0.6818181818181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.025613920962758184	0.7144645041671034	1.0
chr7	99479734	99479875	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	132,139,252,86,165,171,40,4,215,57,75,167,16	139,215,231,204,38,120,50,41,120,149,27,106,43,125	142	430	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01388888888888884,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0010683760683760646	1.0	1.0
chr12	56734145	56738469	0,0,0,0,0,0,0,0,3,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,1	417,223,628,139,257,723,26,2,731,31,79,359,10	600,94,391,284,20,298,45,49,549,521,15,473,31,310	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008141112618724633,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064102564102563875	0.0001683639743341309	1.0	1.0
chr1	156673457	156673529	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	17,34,37,60,142,17,17,0,11,19,49,140,2	34,217,133,129,13,61,34,1,12,19,11,20,0,127	73	361	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.31013745704467355,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0	0.02584478808705613	1.0	1.0
chr15	44526880	44526969	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	89,109,105,113,125,116,97,5,102,177,117,137,9	86,24,172,158,100,90,81,33,108,64,34,91,36,131	90	378	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039548022598870136,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.003042155584528472	1.0	1.0
chr15	70048366	70048479	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	24,37,124,57,28,38,155,11,73,89,207,50,157	37,65,79,47,129,37,164,96,73,36,81,45,110,44	114	402	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04607977991746903,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0035445984551899256	1.0	1.0
chrX	48482641	48482721	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	448,885,979,937,689,670,145,5,950,211,180,617,15	716,727,615,549,156,497,209,108,436,479,42,444,92,623	81	369	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004772436270515712,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.00036711048234736244	1.0	1.0
chr4	139388466	139388534	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	622,649,662,509,660,781,221,13,729,294,241,545,42	1087,58,519,357,221,316,207,164,691,655,108,561,143,668	69	357	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013995883563657774,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0010766064279736749	1.0	1.0
chr4	145138484	145138563	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	214,317,268,217,218,285,255,7,295,202,186,179,14	351,113,164,177,160,146,160,29,314,223,29,255,41,175	80	368	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015353805073431204,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0011810619287254771	1.0	1.0
chr11	3358897	3358994	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	429,340,343,217,287,535,108,2,447,111,152,290,132	657,24,389,311,87,183,86,174,470,390,134,355,189,301	98	386	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008734612599565428,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0006718932768896483	1.0	1.0
chr11	59202660	59202769	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,4,1,2,16,1,4,0,0,6,14,36,0	2,20,22,51,4,23,10,0,0,1,3,1,3,5	110	398	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,1.0,0.0,0.0,0.0,nan	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0	0.09090909090909091	0.5566938783471929	1.0
chr11	61799767	61799901	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	705,925,1402,1350,1286,798,797,37,1023,851,1020,1748,260	1079,518,1541,1145,625,971,1035,374,662,765,487,435,472,1745	135	423	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060884772329813375,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.00046834440253702594	1.0	1.0
chr11	61799804	61799901	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	756,985,1490,1512,1445,880,842,41,1110,870,1025,1876,281	1170,700,1716,1245,657,1097,1082,391,700,859,482,455,494,1912	98	386	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003535899455874514,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.00027199226583650107	1.0	1.0
chr11	65855039	65855186	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	2780,4471,5196,5106,6316,3525,2829,159,3873,3680,2939,6677,960	3831,7425,7408,6383,2200,4362,2414,3571,3148,3492,2766,3045,4425,8736	148	436	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007600585733211762,0.0,0.0,0.0,0.0	0.0,0.0,0.0003975128097591929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	3.00722719759723e-05	1.0	1.0
chr11	65855085	65855186	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	2731,4281,5008,5004,6070,3414,2617,145,3697,3324,2700,6447,827	3784,7075,6867,5960,2068,4147,2270,3316,3006,3555,2496,2949,4092,8413	102	390	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010331563721905912,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	7.947356709158394e-05	1.0	1.0
chr11	78494607	78496988	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,1,0,0,2,0,1,1,0,0,0,6	1,0,0,0,0,0,1,5,0,0,2,1,3,0	288	576	0.0,nan,0.0,nan,nan,0.0,nan,0.0,0.6666666666666667,nan,nan,nan,0.0	0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,0.0,nan	0.11111111111111112	0.661901162629897	1.0
chr16	15700738	15700935	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	76,240,222,239,276,90,45,5,136,39,64,486,5	118,276,414,364,35,300,42,27,126,54,9,86,10,426	198	486	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017728168089297336,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0013637052376382565	1.0	1.0
chr14	21092442	21093079	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	1183,717,2109,585,972,1561,233,7,1678,171,353,1655,6	1646,2725,2202,1678,146,1884,157,46,1796,1196,74,1519,33,975	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011904761904761862,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	9.157509157509125e-05	1.0	1.0
chr8	22565699	22565826	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	38,68,57,73,120,70,19,0,38,25,23,124,0	28,160,118,113,33,60,21,0,90,74,5,38,0,91	128	416	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.07878787878787874,0.0,0.0,0.0,nan	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0	0.007162534435261703	1.0	1.0
chr9	95942737	95942855	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,3,0,2,0,0,1,0,5,2,0,21	0,0,2,1,1,0,0,5,0,0,3,1,3,1	119	407	nan,nan,0.0,nan,0.0,nan,nan,0.0,1.0,0.0,0.0,nan,0.0	nan,nan,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0	0.14285714285714285	0.6534957329951139	1.0
chr9	106861053	106861463	0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	8,10,16,7,10,9,8,0,16,2,13,16,1	23,12,15,19,2,12,6,2,10,8,8,8,0,14	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.11111111111111116,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0	0.009259259259259264	1.0	1.0
chr2	165682883	165683136	0,0,0,0,0,0,0,0,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	24,33,17,66,132,26,99,2,14,86,176,146,16	15,41,276,198,37,195,107,128,24,21,55,28,105,86	254	542	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23362068965517235,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.017970822281167104	1.0	1.0
chr8	22090296	22090479	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,7,5,9,13,2,9,2,3,16,5,12,2	2,9,11,17,4,2,13,1,7,3,5,5,6,15	184	472	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13817330210772838,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.010628715546748336	1.0	1.0
chr8	23135835	23135992	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	209,1535,313,2656,942,191,57,7,243,131,70,746,28	356,514,773,261,97,246,54,6,306,165,94,291,13,976	158	446	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021093454407869805,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.001622573415989985	1.0	1.0
chr8	24914268	24914318	0,0,0,0,0,0,0,0,0,1,0,0,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0	105,1123,122,619,3935,114,213,8,116,286,129,9687,35	127,3072,1932,3433,225,986,265,411,140,124,189,118,265,3865	51	339	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02271356783919598,0.0,0.0,0.0	0.0,0.002159084395360833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0015929772121376533	1.0	1.0
chr11	70435573	70435725	0,0,0,0,0,0,0,0,0,3,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	843,1678,2581,1913,1701,1093,825,29,1917,815,1196,1939,228	1970,2194,2305,1485,785,1203,924,693,1199,1599,276,1076,632,2541	153	441	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010498500214255024,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0008075769395580788	1.0	1.0
chr9	121766583	121766673	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	195,260,367,530,460,219,309,13,290,307,235,513,17	311,611,584,565,190,435,228,56,215,265,49,185,68,413	91	379	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01338465885012008,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.001029589142316929	1.0	1.0
chr19	4838996	4839196	0,0,0,0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	952,1033,1933,3177,1750,1264,590,37,1422,573,665,1793,113	1067,1818,1911,1295,528,1258,520,101,1241,849,199,1007,93,2087	201	489	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008420073869359723,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0006476979899507479	1.0	1.0
chr19	6374609	6374670	0,0,0,0,0,0,0,0,0,2,0,0,0	0,0,1,0,0,0,0,0,0,0,0,0,0,0	66,102,58,36,96,91,15,0,38,26,13,161,5	47,87,56,47,7,52,9,10,33,71,11,35,7,127	62	350	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.3027681660899654,0.0,0.0,0.0	0.0,0.0,0.0915750915750917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.01868960253784771	1.0	1.0
chr2	73573200	73573259	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	166,130,219,112,173,202,88,0,249,31,116,182,18	321,78,136,144,29,135,55,42,167,187,38,148,38,139	60	348	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.15760869565217384,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.013134057971014487	1.0	1.0
chr7	19698345	19698403	0,0,0,0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,0,0,1,0,0,2,0,0,0	225,271,249,351,275,224,68,6,247,194,65,272,390	497,34,345,215,62,154,68,166,237,281,134,210,174,407	59	347	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057166392092257046,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03421753278769357,0.0,0.0,0.08069767441860465,0.0,0.0,0.0	-0.0038108143098366937	1.0	1.0
chr7	19698342	19698403	0,0,0,0,0,0,0,0,0,2,0,0,0	0,1,0,0,0,0,1,0,0,0,0,0,0,0	221,271,249,338,274,221,70,7,238,185,65,264,376	493,34,343,208,62,149,69,164,229,281,134,208,176,399	62	350	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05751848808545601,0.0,0.0,0.0	0.0,0.14239218877135884,0.0,0.0,0.0,0.0,0.0756266205704409,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.011148273012346221	1.0	1.0
chr7	44112748	44113024	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	154,335,435,929,481,154,1723,144,250,1794,1421,501,14	193,490,385,351,1741,263,2157,8,149,110,28,116,13,427	277	565	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011356715436892095,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	8.735934951455457e-05	1.0	1.0
chr7	100430827	100431043	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	683,660,854,671,731,818,137,4,894,134,139,1003,11	1077,1513,983,796,118,600,137,129,778,761,63,652,91,988	217	505	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01707061488016759,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.001313124221551353	1.0	1.0
chr7	141088402	141088453	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,0	1,0,1,1,0,0,0,0,0,2,0,0,5	0,1,2,0,1,0,0,5,2,1,12,0,23,1	52	340	0.0,nan,0.0,0.0,nan,nan,nan,nan,nan,0.7657657657657657,nan,nan,0.0	nan,0.0,0.0,nan,0.0,1.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0	0.05315315315315314	0.5738582382611803	1.0
chr6	117907209	117907429	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	12,18,15,21,35,32,9,1,15,9,13,47,0	4,39,57,42,7,41,7,3,9,2,4,5,2,26	221	509	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20376301040832667,0.0,0.0,nan	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.016980250867360557	1.0	1.0
chr6	125031023	125032637	0,0,0,0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,1	0,0,0,0,0,0,0,1,0,0,0,0,3,1	288	576	nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,0.0	nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0	0.5	0.10135033873027566	1.0
chr6	126644174	126644255	0,0,0,0,0,0,0,0,0,1,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	1230,1459,1258,1094,1176,1522,137,7,1367,178,102,1171,71	1637,648,1173,777,152,705,128,183,1291,1214,137,1135,158,1226	82	370	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02472270479754113,0.04236317838332959,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.005160452552374671	1.0	1.0
chr17	35844571	35844726	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	228,540,890,217,407,323,939,34,480,805,1004,731,193	343,445,288,445,813,275,914,288,411,292,261,401,343,273	156	444	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035231384498191076,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0002710106499860852	1.0	1.0
chr17	35844571	35844936	0,0,0,0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	266,640,1035,250,443,358,957,31,523,990,1168,818,228	425,479,364,527,876,300,995,336,440,365,286,451,356,367	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004024144869215318,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.00030954960532425524	1.0	1.0
chr4	139061936	139062073	0,0,0,0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	106,78,67,138,60,116,96,4,92,102,132,83,28	136,13,85,94,67,72,85,27,109,87,29,59,29,74	138	426	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05707395498392276,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.00439030422953252	1.0	1.0
chr16	15700738	15700944	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	69,234,213,233,263,92,43,4,130,38,62,473,4	113,265,406,352,35,297,41,27,125,53,9,85,11,419	207	495	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05920344456404725,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0045541111203113264	1.0	1.0
chr16	18784745	18784805	0,0,0,0,0,0,0,0,0,2,0,2,1	0,0,0,0,1,0,0,0,3,0,0,0,1,1	621,840,848,605,524,858,300,8,748,379,267,502,79	718,484,699,577,334,522,289,67,869,519,108,678,45,463	61	349	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029306797665533013,0.0,0.022286079182630925,0.06753095975232193	0.0,0.0,0.0,0.0,0.016841190947256668,0.0,0.0,0.0,0.01936880272310193,0.0,0.0,0.0,0.11279896574014214,0.012206211527700073	-0.00235199730653741	1.0	1.0
chr16	21504488	21506001	0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	3,1,4,0,4,3,0,4,5,15,4,6,59	2,2,0,0,3,1,2,8,2,0,20,5,17,1	288	576	0.0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.11764705882352933,0.0,0.0,0.0	0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0	0.010695187165775394	1.0	1.0
chr12	55716130	55716961	0,0,0,0,0,0,0,0,0,1,0,1,0	0,1,0,0,0,0,0,0,0,0,0,0,0,0	1738,2256,2096,2411,2566,2686,512,25,2139,330,407,3511,376	2354,4353,3794,3021,373,2834,511,1693,2020,2062,857,1837,1476,3454	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060240963855421326,0.0,0.000569313976658159,0.0	0.0,0.0004592422502870397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.00047438239459929977	1.0	1.0
chr12	75938802	75939597	0,0,0,0,0,0,0,0,0,2,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,0,0,0,0,0,0,0,0	2,0,0,0,0,0,0,0,0,0,0,0,0,0	288	576	nan,nan,nan,0.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan	0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	0.5	0.11485264091862746	1.0
chr12	79295381	79295476	0,0,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,3,2,1,0,0,1,0,5,1,4,2,14	1,0,2,7,0,4,0,7,1,0,7,0,18,3	96	384	0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,0.0,0.5,0.0,0.0	0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0	0.05	0.15727950582174632	1.0
chr14	33068643	33068823	0,0,0,0,0,0,0,0,0,0,2,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,1,2,7,0,0,0,3,0,0,7,23	0,2,4,5,0,2,0,13,0,0,19,0,20,9	181	469	nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,nan,1.0,0.0,0.0	nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,nan,0.0,nan,0.0,0.0	0.125	0.10849558338403253	1.0
