chr	start	end	cjc_1	cjc_2	ljc_1	ljc_2	adj_cjc_len	adj_ljc_len	pbsi1	pbsi2	delta_pbsi	P	FDR
chr15	92399834	92400373	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0	0,0,0,0,2,3,0,0,2,12,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0	288	576	nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan	nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan	0.16666666666666666	0.11077763945283003	1.0
chr15	98721177	98721738	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,4,2,0,2,1,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,4,0,1	0,0,0,0,1,0,0,0,5,4,0,2,1,0,1,0,2,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,3,3,1	288	576	nan,1.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,0.0,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,0.0	nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0	0.07692307692307693	0.3929965969218593	1.0
chr15	98727752	98727956	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,2,0,0,0,0,0,5,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1	0,0,1,0,0,0,0,0,1,2,0,1,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2,0,1	205	493	nan,1.0,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0	nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,0.0,nan,0.0	0.1111111111111111	1.0	1.0
chr11	4069351	4069465	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0	115	403	nan,1.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan	0.25	0.6289572353257111	1.0
chr11	6403365	6403513	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0	291,182,107,95,264,105,101,45,291,721,237,231,68,123,583,114,70,219,86,134,729,599,283,592,652,595,162,682,412,206,123,166,371,56,104,519	132,71,189,665,679,603,156,303,112,1274,213,120,65,719,89,762,460,561,237,54,445,82,408,94,240,56,726,121,470,545,298,69,61,430,142,423,697	149	437	0.0,0.03122320663046585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040213490383730455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.00874358486979665,0.0,0.0,0.0,0.0,0.0,0.0,0.013582395723254814,0.0,0.0,0.0,0.0,0.003834174161000292,0.0,0.0,0.0,0.05151479429447137,0.0,0.0,0.0,0.0,0.0,0.0,0.004023533527911627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	-0.0002237144018216123	1.0	1.0
chr11	6622103	6623815	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	86,85,65,72,94,52,50,24,117,86,121,102,45,83,107,86,25,117,34,85,82,141,104,78,88,90,85,123,79,101,82,101,322,46,30,100	21,51,103,105,107,143,25,109,61,197,100,91,51,90,33,96,69,67,128,26,66,26,80,39,105,34,80,23,73,145,64,54,32,82,73,245,439	288	576	0.0,0.0449438202247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0012484394506866417	1.0	1.0
chr11	11942880	11943881	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	110,89,71,107,105,94,96,71,103,149,104,125,111,95,110,77,49,107,55,88,144,169,96,92,89,115,100,115,87,104,115,96,338,89,44,109	31,82,96,102,123,139,29,71,64,218,139,99,131,89,63,101,61,99,125,58,99,53,91,87,141,71,116,26,70,164,97,72,56,88,89,273,428	288	576	0.0,0.0219780219780219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0006105006105006083	1.0	1.0
chr11	16992355	16992887	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0	0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,1	288	576	nan,1.0,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0	0.14285714285714285	0.3218873122334387	1.0
chr11	21268864	21269482	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1	0,0,0,0,0,4,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,5,6,2,0,0,3,0,0,0	288	576	0.0,1.0,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0	nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan	0.1111111111111111	0.17330198305837707	1.0
chr11	24560522	24561475	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	6,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,1	0,0,0,0,0,4,0,2,0,21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,6,2,0,0,2,0,0,0	288	576	0.0,1.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0	nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan	0.1111111111111111	0.05352170155086888	1.0
chr11	30149639	30149929	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	288	576	nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	1.0	0.3552087179923481	1.0
chr11	34083470	34083890	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,3,4,6,7,7,5,7,0,0,1,6,3,0,3,0,0,0,9,1,5,2,0,0,0,0,0,1,0,4,0,17,4,0,0	0,1,0,0,0,4,0,4,4,6,0,12,8,0,0,0,2,1,0,2,0,0,0,5,0,6,4,0,6,7,5,0,0,4,8,23,1	288	576	0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,0.0,nan,nan	nan,0.0,nan,nan,nan,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0	0.047619047619047616	1.0	1.0
chr11	43433820	43434522	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,4,3,0,1,0,2,1,0,1,0,2,3,0,5,0,0,0,4,0,0,7,2,1,0,1,0,0,0,2,0,5,1,0,0	0,0,0,0,0,0,0,7,2,3,0,3,0,0,0,0,0,0,0,3,1,0,0,2,0,5,0,0,0,0,0,0,1,1,3,7,1	288	576	nan,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan	nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0	0.05555555555555555	1.0	1.0
chr11	45887551	45887756	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1	2,0,0,0,0,3,0,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,1,0	206	494	0.0,1.0,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0	0.0,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,nan	0.125	0.12947085117947732	1.0
chr11	59809045	59809659	0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,3,3,2,1,9,7,0,0,0,0,5,2,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,2,2,0,0	0,1,0,0,0,1,0,0,4,2,0,2,5,0,0,0,2,0,0,3,0,0,0,7,0,2,0,0,2,2,1,1,0,2,6,14,2	288	576	nan,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,nan,nan	nan,0.0,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0	0.05357142857142857	0.27568543585738614	1.0
chr11	60932272	60932625	0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,1,5,6,5,4,8,6,0,0,0,0,2,7,3,3,1,1,0,2,1,6,0,1,1,6,1,0,0,0,2,2,11,0,2,4	2,1,0,0,3,2,0,0,5,10,0,4,3,0,1,0,1,0,2,9,1,5,1,4,1,6,3,2,8,4,7,1,1,2,3,20,8	288	576	0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0	0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.03076923076923077	1.0	1.0
chr11	65854816	65855186	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	220,961,502,366,242,999,1011,837,355,486,951,687,703,365,679,495,1036,1001,1193,652,448,575,338,732,758,697,934,907,635,961,629,940,2267,731,1250,711	100,1275,991,961,912,554,100,324,522,1099,711,646,777,889,1186,935,442,657,963,841,610,1216,640,999,747,812,450,93,417,546,217,1328,974,434,395,1399,4688	288	576	0.0,0.0020768431983385627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	5.769008884273785e-05	1.0	1.0
chr11	65855088	65855186	0,1,4,7,2,1,1,5,0,4,0,1,1,1,0,2,0,0,0,0,3,3,1,0,1,0,0,2,4,4,1,0,4,0,5,0	4,4,0,0,2,1,0,3,1,2,1,2,0,1,0,1,2,0,2,2,3,2,1,3,1,2,1,0,0,3,0,1,1,1,0,2,0	1351,3352,1748,1290,1409,4066,4134,2914,1235,2342,3285,2288,2852,1258,2538,1653,4195,3463,4712,2207,2228,2155,1299,2302,2393,2565,3323,3042,2533,3307,2149,3147,7521,2881,4912,2617	385,4720,3168,3087,2975,1982,377,1199,1690,3543,2400,2142,2888,2943,4891,2979,1478,2187,3317,2967,2552,4730,2560,3973,2385,2840,2374,362,1482,2001,1389,4950,4149,1462,1311,4870,15846	99	387	0.0,0.0011648381416768938,0.0088659793814434,0.020771513353115667,0.005518126403593282,0.0009604860506153834,0.0009447019794802669,0.006662741330688893,0.0,0.006632220251407417,0.0,0.001705604696362717,0.0013687728791978993,0.0030977595274115366,0.0,0.004707427883299475,0.0,0.0,0.0,0.0,0.0052360271136907555,0.00541243601577579,0.003000279095729752,0.0,0.0016308882651900891,0.0,0.0,0.002563491117205108,0.006135188157660121,0.004706011108374986,0.0018157250232244682,0.0,0.0020747138221778316,0.0,0.003963352812137,0.0	0.039028817789879655,0.0033018505720647795,0.0,0.0,0.0026210722013958465,0.0019684138246739424,0.0,0.009686139059918886,0.0023077335909408303,0.0022017972810364217,0.0016261392428998933,0.003636671177266515,0.0,0.0013265054294175904,0.0,0.0013104961599414988,0.005261869799314756,0.0,0.0023514614606404693,0.0026281208935610145,0.004574305875678197,0.0016501650165017256,0.0015246604971103084,0.002943055302062514,0.0016363497983103992,0.002745323373555486,0.0016439194097183085,0.0,0.0,0.005826558265582649,0.0,0.0007890921769768688,0.0009412897859113478,0.002666666666666595,0.0,0.0016028030415983219,0.0	-0.00016526236770609626	1.0	1.0
chr11	66146379	66147192	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,2,1,1,0,0,4,0,1,0	288	576	nan,1.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,nan	0.2	0.02949695174665279	1.0
chr11	70435573	70435883	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	60,147,107,104,52,227,199,135,68,87,156,144,207,106,113,123,162,146,181,114,78,126,78,133,140,104,146,143,84,165,124,185,448,223,154,118	21,159,192,162,147,118,22,83,110,273,158,101,198,173,182,159,85,156,171,139,67,179,68,209,151,116,83,20,104,135,56,138,132,97,99,345,742	288	576	0.0,0.01342281879194629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0003728560775540636	1.0	1.0
chr11	74866254	74866568	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0	0,0,0,0,0,1,0,2,0,9,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0	288	576	nan,1.0,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan	nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan	0.14285714285714285	0.14593669260929443	1.0
chr11	76133815	76134408	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,2,1,2,1,1,1,0,0,0,0,0,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0	0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,5,0,0,0,2,13,0	288	576	nan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,nan	0.08333333333333333	1.0	1.0
chr11	77021491	77021933	0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	23,39,49,32,13,32,28,33,13,33,32,46,36,37,30,51,23,33,20,39,35,22,17,24,36,30,34,34,32,38,29,38,139,27,32,29	6,21,32,29,37,21,1,20,38,91,29,35,39,22,23,28,42,28,38,23,30,28,21,29,28,31,28,1,25,27,22,19,19,27,32,93,120	288	576	0.0,0.04878048780487809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0013550135501355027	1.0	1.0
