chr	start	end	cjc_1	cjc_2	ljc_1	ljc_2	adj_cjc_len	adj_ljc_len	pbsi1	pbsi2	delta_pbsi	P	FDR
chr18	12482148	12483330	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,3,3,1,2,0,4,0,3,8,4,3,9,2,0,3,2,5,4,4,5,0,1,5,0,7,2,1,2,1,10,5,0,1,2,1,0,0,0,0,5,1,1,0,3,0,0,1,3,0	1,1,0,0,1,0,3,2,0,3,0,1,5,0,0,0,4,2,4,0,1,0,0,1,0,6,1,4,0,2,3,0,0,3,3,3,2,1,1,0,0,1,2,0,0,11,0,0,2,0	288	576	nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.5,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,0.0,nan	0.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan	0.014285714285714285	1.0	1.0
chr18	12684886	12685570	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,0,0,0,0,0,0,4,3,1,6,0,0,0,1,0,1,2,1,1,0,1,0,1,1,0,0,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0	0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	288	576	0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,nan,1.0,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan	0.05555555555555555	0.8414820091798658	1.0
chr18	31653627	31654948	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,2,0,0,1,2,0,1,3,3,0,4,0,0,1,0,2,0,0,2,0,1,18,1,6,1,0,1,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0	288	576	0.0,nan,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,0.0,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.6666666666666667,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,nan,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan	0.028985507246376815	0.6466574329951083	1.0
chr18	31833735	31834431	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,1,5,2,8,1,8,1,4,4,6,7,4,1,8,6,9,6,1,5,7,2,3,6,5,13,6,3,2,1,8,1,0,0,7,0,0,0,0,0,1,1,0,3,2,1,1,0,3,0	0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,0,0,0,2,1,0,0,1,1,0,2,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,6,0,0,0,1	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,nan	nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,nan,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,0.0	0.0125	1.0	1.0
chr18	31893099	31895281	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,1,2,1,2,1,3,0,2,2,3,1,7,2,0,3,3,0,0,5,8,1,2,17,1,17,3,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0	0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.6666666666666667,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan	nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan	0.02469135802469136	0.2062407890216772	1.0
chr18	34613845	34614447	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,2,0,1,1,1,0,2,0,0,0,9,0,0,0,0,0,0,0,6,0,0,15,0,13,0,1,8,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,20,0,0,0,0,0	0,0,1,0,0,0,0,0,0,1,0,0,2,0,3,0,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	288	576	nan,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,0.0,nan,0.0,0.20000000000000007,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan	nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	0.012500000000000004	0.4032353213176637	1.0
chr18	34627015	34627318	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,1,0,1,0,0,2,0,0,62,0,0,0,0,1,0,0,43,1,0,50,1,32,3,1,3,2,0,0,0,0,0,0,0,0,0,0,7,0,0,1,10,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	288	576	nan,nan,0.0,nan,0.0,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	0.03007518796992481	0.48207976537955255	1.0
chr18	36007626	36008170	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	4,2,5,3,0,1,2,0,1,4,2,1,6,3,0,2,2,2,1,0,6,3,0,12,1,4,0,1,0,2,3,3,4,0,0,0,0,3,0,0,0,6,0,1,6,0,2,0,1,0	0,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,2,0,0,1,1,4,0,1,0,0,0,1,1,2,1,5,0,4,0,0	288	576	0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,1.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,0.0,0.0,nan,0.0,nan,0.0,nan	nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan	0.030303030303030304	1.0	1.0
chr18	57363466	57363751	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,3,1,2,7,5,0,3,8,12,1,35,2,0,4,2,2,2,6,81,1,5,15,2,95,0,1,64,1,2,0,44,3,2,55,2,0,44,30,63,62,0,3,167,6,1,1,0,2	1,23,21,58,1,1,0,17,1,2,55,38,27,83,66,33,0,59,6,40,56,38,2,0,0,33,56,0,40,1,31,1,2,1,0,0,14,51,1,1,52,0,0,52,44,4,1,4,17,0	286	574	0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.03040576332238587,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0	0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan	0.0007239467457710922	1.0	1.0
chr18	58071432	58071792	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,1,3,0,0,0,0,0,0,3,0,1,18,1,0,1,0,1,3,1,8,3,0,28,1,13,0,1,4,0,1,1,2,0,3,0,0,0,0,0,1,1,0,1,15,1,3,0,1,0	0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2,0,0,1,0,0	288	576	0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.5,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan	0.017241379310344827	0.5085576682017303	1.0
chr18	58084148	58084576	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,1,0,0,0,0,0,1,0,0,0,4,4,0,0,0,2,1,1,6,0,0,16,0,8,1,1,2,1,1,0,0,0,2,0,1,1,0,0,2,0,0,1,12,4,1,1,2,0	0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0	288	576	nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan	nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan	0.02666666666666667	0.46647724483659303	1.0
chr18	63245202	63245570	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,2,1,0,0,2,0,0,5,0,3,0,0,3,0,1,3,0,0,0,1,0,0,0,0,1,0,0,1,4,1,0,0,1,0	0,0,0,2,0,1,1,0,0,1,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,2,0,2,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,3,1,0,1,0	288	576	0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,0.0,nan,nan,0.5714285714285714,nan,0.0,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,0.0,nan	nan,nan,nan,0.0,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,nan,0.0,nan,0.0,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,0.0,nan	0.03007518796992481	0.9650339573421882	1.0
chr18	74740626	74740902	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	277	565	0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.671021377672209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan	0.05161702905170839	1.0	1.0
chr19	3621942	3622509	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	18,7,18,11,16,5,9,3,19,47,9,21,14,17,22,17,21,8,8,12,1,12,8,0,12,5,6,6,2,3,8,2,0,0,0,2,2,2,4,4,3,1,3,2,3,4,2,1,3,1	0,1,2,0,0,0,0,2,0,3,4,3,4,5,2,1,3,2,4,4,1,3,0,0,3,3,1,2,3,2,3,1,2,2,0,0,0,2,2,2,2,1,1,0,0,9,0,1,3,2	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	nan,0.0,0.0,nan,nan,nan,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,0.0,0.0	0.010869565217391304	1.0	1.0
chr19	4271836	4272569	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,1,7,2,0,1,2,0,3,1,1,1,3,0,0,1,0,0,0,1,3,0,0,1,1,2,2,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0	288	576	nan,0.0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,nan,nan,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,1.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,nan,nan,nan	nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan	0.041666666666666664	0.5382081510791572	1.0
chr19	4361186	4361537	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	356,568,865,723,628,594,533,38,673,600,421,744,14,599,1362,859,627,527,616,513,113,422,513,81,423,76,679,499,62,110,265,63,50,125,162,75,147,120,56,41,58,45,180,114,120,133,99,134,77,117	102,50,41,89,132,125,87,5,132,89,86,67,38,67,65,47,82,43,137,57,43,66,189,112,144,35,73,70,70,127,27,211,181,90,101,97,13,46,163,147,55,104,484,33,53,262,125,112,5,115	288	576	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0012121212121212132	1.0	1.0
chr19	11472528	11474310	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,0,0,2,5,2,2,0,0,13,6,5,77,0,12,16,7,5,2,7,28,0,0,37,0,29,6,0,3,0,17,5,7,1,0,0,0,2,4,2,7,1,0,0,5,0,1,0,3,0	0,1,0,0,0,1,2,3,0,3,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,4,1,4,0,0,3,0,0,2,5,5,0,0,1,0,4,0,3,3,5,10,0,1,2,1	288	576	0.0,nan,nan,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,0.0,nan,0.6666666666666667,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,nan,0.0,nan	nan,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0	0.020833333333333336	1.0	1.0
